"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0E420","2019-09-11 00:00:00","19.000","0.000","0.000","26.900","0.840","1006.900","-99.000","0.000","-99.000","-99.000","-99.000","31.900","","25.600",""
"C0R190","2019-09-11 00:00:00","32.000","51.000","0.400","23.700","0.990","1008.000","-99.000","6.000","-99.000","-99.000","-99.000","29.700","","23.700",""
"C0I010","2019-09-11 00:00:00","1562.000","57.000","0.700","18.700","0.780","849.800","-99.000","0.000","-99.000","-99.000","-99.000","24.600","","17.000",""
"C0F930","2019-09-11 00:00:00","100.000","184.000","0.600","27.700","1.000","1000.000","-99.000","0.000","-99.000","-99.000","-99.000","33.500","","27.000",""
"C0SA30","2019-09-11 00:00:00","92.000","306.000","1.300","26.200","0.800","1003.900","-99.000","2.000","-99.000","-99.000","-99.000","29.300","","25.000",""
"C0V500","2019-09-11 00:00:00","6.000","54.000","0.700","26.100","0.930","1012.100","-99.000","11.000","-99.000","-99.000","-99.000","28.800","","24.500",""
"CM0160","2019-09-11 00:00:00","196.000","249.000","0.300","24.800","0.930","995.000","-99.000","0.000","-99.000","-99.000","-99.000","33.200","","24.700",""
"C0V350","2019-09-11 00:00:00","36.000","255.000","0.500","23.900","0.950","1009.500","-99.000","8.500","-99.000","-99.000","-99.000","30.400","","23.800",""
"C0W120","2019-09-11 00:00:00","58.000","303.000","4.100","26.000","0.950","1005.800","-99.000","0.000","-99.000","-99.000","-99.000","28.600","","25.200",""
"C0R470","2019-09-11 00:00:00","103.000","42.000","0.600","24.800","0.990","1001.100","-99.000","9.000","-99.000","-99.000","-99.000","30.800","","24.700",""
"C0M770","2019-09-11 00:00:00","164.000","135.000","0.500","24.600","1.000","993.100","-99.000","28.500","-99.000","-99.000","-99.000","29.800","","23.600",""
"C0S930","2019-09-11 00:00:00","248.000","0.000","0.100","24.700","0.940","986.100","-99.000","2.500","-99.000","-99.000","-99.000","28.400","","23.600",""
"C0F9Y0","2019-09-11 00:00:00","3313.000","210.000","3.000","7.700","0.960","690.100","-99.000","0.000","-99.000","-99.000","-99.000","17.200","","7.000",""
"C0E790","2019-09-11 00:00:00","344.000","145.000","0.800","26.000","0.990","972.500","-99.000","0.000","-99.000","-99.000","-99.000","31.700","","24.400",""
"C0O810","2019-09-11 00:00:00","161.000","9.000","1.300","23.000","0.990","997.100","-99.000","12.500","-99.000","-99.000","-99.000","31.000","","22.700",""
"C0R520","2019-09-11 00:00:00","18.000","30.000","1.500","24.800","0.960","1010.000","-99.000","35.500","-99.000","-99.000","-99.000","29.300","","24.800",""
"C0G880","2019-09-11 00:00:00","92.000","116.000","1.600","25.400","0.870","1002.000","-99.000","6.500","-99.000","-99.000","-99.000","32.100","","25.400",""
"C0X270","2019-09-11 00:00:00","33.000","0.000","0.000","22.600","0.990","1009.300","-99.000","73.500","-99.000","-99.000","-99.000","31.000","","22.300",""
"C0R260","2019-09-11 00:00:00","76.000","0.000","0.100","24.000","0.990","1003.400","-99.000","3.000","-99.000","-99.000","-99.000","28.800","","23.900",""
"C0U950","2019-09-11 00:00:00","1012.000","110.000","9.100","21.200","1.000","903.400","-99.000","2.000","-99.000","-99.000","-99.000","23.100","","18.800",""
"C0O860","2019-09-11 00:00:00","38.000","118.000","0.600","24.300","0.990","1007.300","-99.000","67.500","-99.000","-99.000","-99.000","31.500","","24.200",""
"C0S980","2019-09-11 00:00:00","901.000","292.000","1.500","21.100","1.000","914.300","-99.000","6.000","-99.000","-99.000","-99.000","24.500","","20.500",""
"C0X110","2019-09-11 00:00:00","20.000","111.000","1.000","25.100","0.990","1010.000","-99.000","30.000","-99.000","-99.000","-99.000","30.100","","25.000",""
"C0V310","2019-09-11 00:00:00","46.000","7.000","0.800","24.300","1.000","1006.000","-99.000","24.500","-99.000","-99.000","-99.000","31.000","","24.300",""
"C0G620","2019-09-11 00:00:00","110.000","187.000","0.700","25.300","0.980","999.800","-99.000","0.000","-99.000","-99.000","-99.000","33.100","","25.300",""
"C0AD50","2019-09-11 00:00:00","84.000","100.000","2.600","29.200","0.700","1001.700","-99.000","0.000","-99.000","-99.000","-99.000","33.900","","24.900",""
"C0A9A0","2019-09-11 00:00:00","24.000","58.000","2.700","29.200","0.700","1008.800","-99.000","0.000","-99.000","-99.000","-99.000","33.900","","26.500",""
"C0O830","2019-09-11 00:00:00","127.000","112.000","0.600","23.100","0.990","998.500","-99.000","18.500","-99.000","-99.000","-99.000","30.800","","23.000",""
"C0S760","2019-09-11 00:00:00","1621.000","350.000","1.400","16.700","1.000","842.100","-99.000","1.000","-99.000","-99.000","-99.000","20.300","","15.500",""
"C0X160","2019-09-11 00:00:00","26.000","112.000","0.900","24.800","0.970","1009.500","-99.000","29.000","-99.000","-99.000","-99.000","31.500","","24.400",""
"C0C490","2019-09-11 00:00:00","157.000","192.000","1.300","28.000","0.720","993.300","-99.000","0.000","-99.000","-99.000","-99.000","35.500","","25.400",""
"C0M690","2019-09-11 00:00:00","33.000","0.000","0.000","23.800","0.950","1007.600","-99.000","17.000","-99.000","-99.000","-99.000","31.100","","22.000",""
"C0V690","2019-09-11 00:00:00","30.000","41.000","2.400","26.100","0.830","1009.400","-99.000","12.000","-99.000","-99.000","-99.000","29.600","","24.800",""
"C0Z210","2019-09-11 00:00:00","126.000","0.000","0.200","24.600","0.990","1000.900","-99.000","2.000","-99.000","-99.000","-99.000","31.000","","23.000",""
"C0U770","2019-09-11 00:00:00","5.000","339.000","3.800","25.100","0.870","1012.600","-99.000","0.000","-99.000","-99.000","-99.000","30.100","","23.800",""
"C0Z080","2019-09-11 00:00:00","298.000","0.000","0.200","24.000","0.960","980.600","-99.000","3.500","-99.000","-99.000","-99.000","31.800","","22.100",""
"C0G640","2019-09-11 00:00:00","17.000","169.000","1.300","26.400","0.810","1011.300","-99.000","0.000","-99.000","-99.000","-99.000","33.300","","26.400",""
"C0X200","2019-09-11 00:00:00","61.000","65.000","0.500","23.400","0.990","1005.600","-99.000","32.500","-99.000","-99.000","-99.000","31.700","","23.200",""
"C0U900","2019-09-11 00:00:00","63.000","225.000","0.900","25.800","0.930","1006.700","-99.000","0.000","-99.000","-99.000","-99.000","30.500","","24.300",""
"C0Z230","2019-09-11 00:00:00","31.000","273.000","3.100","26.300","0.820","1010.700","-99.000","0.000","-99.000","-99.000","-99.000","29.800","","25.400",""
"C0F9O0","2019-09-11 00:00:00","175.000","0.000","0.200","27.500","1.000","991.800","-99.000","0.000","-99.000","-99.000","-99.000","33.500","","27.100",""
"C0C540","2019-09-11 00:00:00","46.000","110.000","2.200","28.200","0.660","1005.400","-99.000","0.000","-99.000","-99.000","-99.000","35.400","","24.200",""
"C0G770","2019-09-11 00:00:00","15.000","185.000","1.500","26.500","0.990","1009.500","-99.000","0.000","-99.000","-99.000","-99.000","33.000","","26.500",""
"C0V670","2019-09-11 00:00:00","20.000","90.000","1.000","26.200","0.860","1009.800","-99.000","48.000","-99.000","-99.000","-99.000","29.700","","24.600",""
"C0A870","2019-09-11 00:00:00","685.000","111.000","7.600","22.500","0.970","934.900","-99.000","0.000","-99.000","-99.000","-99.000","29.200","","21.600",""
"C0R220","2019-09-11 00:00:00","23.000","43.000","1.100","24.400","1.000","1009.800","-99.000","8.000","-99.000","-99.000","-99.000","29.700","","24.400",""
"C0Z220","2019-09-11 00:00:00","589.000","264.000","1.300","22.200","0.990","949.800","-99.000","0.000","-99.000","-99.000","-99.000","28.700","","21.100",""
"C0D560","2019-09-11 00:00:00","147.000","207.000","0.600","26.400","0.860","994.900","-99.000","0.000","-99.000","-99.000","-99.000","34.400","","24.800",""
"C0I380","2019-09-11 00:00:00","258.000","160.000","0.900","24.400","0.990","982.200","-99.000","0.000","-99.000","-99.000","-99.000","31.200","","24.400",""
"C0Z020","2019-09-11 00:00:00","211.000","10.000","2.500","24.300","0.990","989.400","-99.000","0.500","-99.000","-99.000","-99.000","29.200","","22.500",""
"C0Z190","2019-09-11 00:00:00","62.000","254.000","0.800","26.900","0.960","1006.200","-99.000","0.500","-99.000","-99.000","-99.000","30.000","","25.700",""
"C0C710","2019-09-11 00:00:00","143.000","103.000","0.500","24.800","0.860","994.900","-99.000","0.000","-99.000","-99.000","-99.000","34.300","","22.200",""
"C0D360","2019-09-11 00:00:00","523.000","0.000","0.000","22.900","0.960","952.400","-99.000","0.000","-99.000","-99.000","-99.000","30.700","","20.000",""
"C0C680","2019-09-11 00:00:00","228.000","136.000","3.200","27.400","0.710","983.800","-99.000","0.000","-99.000","-99.000","-99.000","32.800","","24.400",""
"C0X140","2019-09-11 00:00:00","17.000","117.000","0.900","25.400","0.930","1009.600","-99.000","34.000","-99.000","-99.000","-99.000","32.500","","24.900",""
"C0V710","2019-09-11 00:00:00","34.000","79.000","0.800","25.800","0.860","1008.100","-99.000","12.000","-99.000","-99.000","-99.000","29.500","","25.000",""
"C0G840","2019-09-11 00:00:00","32.000","0.000","0.000","25.900","0.950","1006.000","-99.000","0.000","-99.000","-99.000","-99.000","32.300","","25.900",""
"C0S890","2019-09-11 00:00:00","238.000","13.000","0.400","24.600","0.970","989.700","-99.000","1.000","-99.000","-99.000","-99.000","29.800","","23.300",""
"C0T820","2019-09-11 00:00:00","550.000","0.000","0.000","22.300","0.930","956.700","-99.000","0.000","-99.000","-99.000","-99.000","32.300","","20.200",""
"C0F9I0","2019-09-11 00:00:00","194.000","200.000","1.500","26.400","0.910","989.400","-99.000","0.000","-99.000","-99.000","-99.000","31.000","","26.300",""
"C0C650","2019-09-11 00:00:00","208.000","0.000","0.200","25.700","0.750","987.600","-99.000","0.000","-99.000","-99.000","-99.000","31.800","","23.300",""
"C0R600","2019-09-11 00:00:00","766.000","0.000","0.000","23.600","0.850","928.000","-99.000","5.000","-99.000","-99.000","-99.000","24.200","","22.000",""
"C0Z320","2019-09-11 00:00:00","646.000","246.000","0.500","21.000","0.990","942.700","-99.000","6.000","-99.000","-99.000","-99.000","28.500","","19.200",""
"C0V210","2019-09-11 00:00:00","734.000","0.000","0.000","20.600","0.960","933.300","-99.000","8.000","-99.000","-99.000","-99.000","26.300","","20.600",""
"C0K240","2019-09-11 00:00:00","1132.000","101.000","2.400","21.000","0.990","892.800","-99.000","0.500","-99.000","-99.000","-99.000","25.200","","19.600",""
"C0M520","2019-09-11 00:00:00","15.000","191.000","1.200","24.200","0.940","1010.000","-99.000","1.500","-99.000","-99.000","-99.000","31.000","","24.100",""
"C0A530","2019-09-11 00:00:00","300.000","163.000","2.700","26.400","0.860","978.700","-99.000","0.000","-99.000","-99.000","-99.000","31.000","","21.400",""
"C0K490","2019-09-11 00:00:00","91.000","0.000","0.000","24.700","0.930","1001.400","-99.000","1.500","-99.000","-99.000","-99.000","31.900","","24.600",""
"C0V820","2019-09-11 00:00:00","441.000","92.000","0.400","21.600","0.990","965.200","-99.000","9.500","-99.000","-99.000","-99.000","27.500","","21.600",""
"C0S810","2019-09-11 00:00:00","65.000","333.000","1.900","25.100","0.930","1008.400","-99.000","3.000","-99.000","-99.000","-99.000","30.800","","24.500",""
"C0R580","2019-09-11 00:00:00","10.000","8.000","1.500","24.800","1.000","1010.800","-99.000","5.500","-99.000","-99.000","-99.000","28.800","","24.600",""
"C0Z330","2019-09-11 00:00:00","488.000","0.000","0.000","22.800","0.900","961.300","-99.000","3.500","-99.000","-99.000","-99.000","29.200","","21.900",""
"C0E590","2019-09-11 00:00:00","40.000","190.000","1.000","26.200","0.980","1005.600","-99.000","0.000","-99.000","-99.000","-99.000","31.400","","25.300",""
"C0D540","2019-09-11 00:00:00","227.000","195.000","0.400","24.300","0.920","986.600","-99.000","0.000","-99.000","-99.000","-99.000","32.900","","22.200",""
"C0K420","2019-09-11 00:00:00","42.000","214.000","1.300","25.600","0.890","1007.100","-99.000","0.000","-99.000","-99.000","-99.000","31.700","","25.600",""
"C0Z180","2019-09-11 00:00:00","34.000","295.000","0.900","26.200","0.870","1009.800","-99.000","0.000","-99.000","-99.000","-99.000","30.100","","25.000",""
"C0AD10","2019-09-11 00:00:00","27.000","60.000","2.300","29.400","0.640","1007.700","-99.000","0.000","7.500","60.000","","34.700","","26.600",""
"C0M720","2019-09-11 00:00:00","225.000","117.000","0.800","24.100","0.880","986.700","-99.000","32.500","-99.000","-99.000","-99.000","27.700","","23.300",""
"C0V450","2019-09-11 00:00:00","51.000","28.000","0.800","23.900","0.990","1006.100","-99.000","24.500","-99.000","-99.000","-99.000","29.700","","23.700",""
"C0R280","2019-09-11 00:00:00","242.000","60.000","1.500","25.300","-99.000","984.200","-99.000","18.000","-99.000","-99.000","-99.000","25.400","","23.000",""
"C0E610","2019-09-11 00:00:00","850.000","0.000","0.000","22.200","0.900","919.600","-99.000","0.000","-99.000","-99.000","-99.000","27.700","","21.000",""
"C0V610","2019-09-11 00:00:00","22.000","103.000","1.300","25.100","0.900","1009.400","-99.000","29.000","-99.000","-99.000","-99.000","29.400","","24.300",""
"C0Z310","2019-09-11 00:00:00","59.000","3.000","0.800","25.300","0.990","1007.400","-99.000","0.500","-99.000","-99.000","-99.000","32.000","","24.700",""
"C0S700","2019-09-11 00:00:00","507.000","61.000","0.700","23.100","0.940","958.300","-99.000","3.500","-99.000","-99.000","-99.000","28.000","","22.100",""
"C0T9G0","2019-09-11 00:00:00","605.000","0.000","0.000","22.400","0.990","948.900","-99.000","0.000","-99.000","-99.000","-99.000","28.200","","21.900",""
"C0U520","2019-09-11 00:00:00","517.000","0.000","0.000","22.900","0.990","957.900","-99.000","0.000","-99.000","-99.000","-99.000","30.200","","20.500",""
"C0E750","2019-09-11 00:00:00","62.000","196.000","0.800","27.600","0.790","1003.400","-99.000","0.000","-99.000","-99.000","-99.000","32.700","","26.400",""
"C0G660","2019-09-11 00:00:00","27.000","135.000","0.400","25.500","0.940","1010.400","-99.000","0.000","-99.000","-99.000","-99.000","32.800","","25.500",""
"C0W140","2019-09-11 00:00:00","21.000","0.000","0.000","28.000","0.870","1010.900","-99.000","0.000","-99.000","-99.000","-99.000","33.100","","25.600",""
"C0U720","2019-09-11 00:00:00","1260.000","223.000","0.300","19.600","0.990","888.900","-99.000","0.000","-99.000","-99.000","-99.000","26.000","","19.000",""
"C0R690","2019-09-11 00:00:00","248.000","41.000","1.600","25.500","-99.000","983.900","-99.000","-99.000","-99.000","-99.000","-99.000","27.700","","22.400",""
"C0X150","2019-09-11 00:00:00","18.000","145.000","1.000","25.500","0.920","1011.500","-99.000","50.500","-99.000","-99.000","-99.000","31.900","","24.900",""
"C0Z050","2019-09-11 00:00:00","830.000","279.000","0.400","21.200","0.940","924.900","-99.000","1.000","-99.000","-99.000","-99.000","25.200","","20.400",""
"C0I490","2019-09-11 00:00:00","1601.000","142.000","2.100","18.200","0.990","843.600","-99.000","0.000","-99.000","-99.000","-99.000","22.300","","17.000",""
"C0I090","2019-09-11 00:00:00","910.000","149.000","0.800","20.800","0.990","913.500","-99.000","3.000","-99.000","-99.000","-99.000","26.300","","20.600",""
"C0X240","2019-09-11 00:00:00","394.000","164.000","0.800","21.700","0.970","969.000","-99.000","45.000","-99.000","-99.000","-99.000","27.400","","21.500",""
"C0S990","2019-09-11 00:00:00","409.000","10.000","4.200","23.800","0.970","967.800","-99.000","14.500","-99.000","-99.000","-99.000","25.800","","22.300",""
"C0E850","2019-09-11 00:00:00","104.000","99.000","0.300","24.800","0.920","998.900","-99.000","5.500","-99.000","-99.000","-99.000","32.600","","24.000",""
"C0T9B0","2019-09-11 00:00:00","558.000","248.000","2.000","22.600","0.900","953.100","-99.000","2.000","-99.000","-99.000","-99.000","27.800","","22.100",""
"C0G650","2019-09-11 00:00:00","34.000","142.000","0.400","26.600","0.990","1007.600","-99.000","0.000","-99.000","-99.000","-99.000","33.500","","26.400",""
"C0K580","2019-09-11 00:00:00","26.000","199.000","1.700","24.900","0.980","1010.100","-99.000","0.000","-99.000","-99.000","-99.000","32.600","","24.900",""
"C0X050","2019-09-11 00:00:00","25.000","211.000","0.400","23.400","0.980","1008.300","-99.000","31.000","-99.000","-99.000","-99.000","31.700","","22.700",""
"CM0100","2019-09-11 00:00:00","25.000","61.000","1.200","27.100","0.810","1008.000","-99.000","0.000","-99.000","-99.000","-99.000","32.000","","25.000",""
"C0AC70","2019-09-11 00:00:00","71.000","80.000","1.900","28.700","0.700","1003.300","-99.000","0.000","-99.000","-99.000","-99.000","34.100","","25.600",""
"CM0130","2019-09-11 00:00:00","11.000","151.000","1.800","26.600","0.780","1011.600","-99.000","18.500","-99.000","-99.000","-99.000","30.000","","24.900",""
"C0W110","2019-09-11 00:00:00","16.000","33.000","4.100","-99.000","-99.000","1011.500","-99.000","0.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0R670","2019-09-11 00:00:00","26.000","35.000","1.500","27.400","-99.000","1009.800","-99.000","-99.000","-99.000","-99.000","-99.000","28.300","","25.600",""
"C0X120","2019-09-11 00:00:00","28.000","152.000","1.800","24.700","0.920","1010.000","-99.000","34.500","-99.000","-99.000","-99.000","31.300","","24.600",""
"C0R100","2019-09-11 00:00:00","1006.000","259.000","1.000","19.700","1.000","904.000","-99.000","1.000","-99.000","-99.000","-99.000","23.800","","19.600",""
"C0C700","2019-09-11 00:00:00","151.000","119.000","1.200","28.500","0.640","994.300","-99.000","0.000","-99.000","-99.000","-99.000","33.100","","26.200",""
"C0W130","2019-09-11 00:00:00","18.000","350.000","1.100","26.500","0.930","1008.900","-99.000","0.000","-99.000","-99.000","-99.000","29.600","","26.000",""
"C0F9R0","2019-09-11 00:00:00","20.000","198.000","1.300","27.000","1.000","1010.000","-99.000","0.000","-99.000","-99.000","-99.000","31.700","","27.000",""
"C0V660","2019-09-11 00:00:00","25.000","103.000","0.800","24.700","0.940","1010.200","-99.000","16.000","-99.000","-99.000","-99.000","29.700","","24.600",""
"C0G780","2019-09-11 00:00:00","27.000","191.000","1.500","26.800","0.870","-99.000","-99.000","0.000","-99.000","-99.000","-99.000","32.600","","26.800",""
"C0C590","2019-09-11 00:00:00","72.000","137.000","0.400","26.500","0.770","1002.000","-99.000","0.000","-99.000","-99.000","-99.000","33.100","","24.600",""
"C0I520","2019-09-11 00:00:00","3860.000","-99.000","-99.000","5.400","0.870","645.200","-99.000","-99.000","-99.000","-99.000","-99.000","9.100","","5.000",""
"C0E530","2019-09-11 00:00:00","341.000","233.000","1.400","25.300","0.910","972.800","-99.000","0.000","-99.000","-99.000","-99.000","31.100","","24.000",""
"C0M790","2019-09-11 00:00:00","15.000","201.000","0.500","24.200","0.890","1009.200","-99.000","1.500","-99.000","-99.000","-99.000","32.900","","24.200",""
"C0R130","2019-09-11 00:00:00","1040.000","0.000","0.000","20.900","0.900","897.900","-99.000","1.000","-99.000","-99.000","-99.000","23.600","","19.700",""
"C0AH30","2019-09-11 00:00:00","755.000","160.000","5.700","21.500","1.000","927.700","-99.000","3.000","-99.000","-99.000","-99.000","27.600","","21.000",""
"C0X170","2019-09-11 00:00:00","50.000","115.000","0.400","25.000","0.940","1005.800","-99.000","14.000","-99.000","-99.000","-99.000","31.300","","23.800",""
"C0K291","2019-09-11 00:00:00","8.000","173.000","0.700","26.600","0.900","1011.300","-99.000","0.000","-99.000","-99.000","-99.000","31.300","","25.600",""
"C0D480","2019-09-11 00:00:00","223.000","0.000","0.000","23.900","0.960","985.300","-99.000","0.000","-99.000","-99.000","-99.000","32.800","","22.800",""
